"species","year","cum_species"
"Agrostis canina",1877,894
"Betula populifolia",1877,894
"Carex pedunculata",1877,894
"Viola subsinuata",1877,894
"Amaranthus albus",1877,894
"Carex molesta",1877,894
"Physostegia virginiana",1877,894
"Vaccinium oxycoccos",1877,894
"Carex interior",1877,894
"Vitis riparia",1877,894
"Nabalus boottii",1877,894
"Dicranum scoparium",1877,894
"Cinna arundinacea",1877,894
"Quercus velutina",1877,894
"Dactylis glomerata",1877,894
"Mentha canadensis",1877,894
"Neottia convallarioides",1877,894
"Oxalis montana",1877,894
"Plagiothecium denticulatum",1877,894
"Cladonia squamosa",1877,894
"Plagiothecium cavifolium",1877,894
"Poa saltuensis",1877,894
"Carex sparganioides",1877,894
"Carex backii",1877,894
"Aralia hispida",1877,894
"Carex tenuiflora",1877,894
"Glyceria borealis",1878,1146
"Eriophorum gracile",1878,1146
"Leptogium hirsutum",1878,1146
"Vireo olivaceus",1878,1146
"Gratiola virginiana",1878,1146
"Carex tonsa",1878,1146
"Trillium grandiflorum",1878,1146
"Dryopteris carthusiana",1878,1146
"Athyrium filix-femina",1878,1146
"Orthotrichum cupulatum",1878,1146
"Lactuca canadensis",1878,1146
"Punctelia borreri",1878,1146
"Scutellaria lateriflora",1878,1146
"Polyozosia hagenii",1878,1146
"Lilium philadelphicum",1878,1146
"Bidens connata",1878,1146
"Populus nigra",1878,1146
"Carex bebbii",1878,1146
"Lupinus perennis",1878,1146
"Hygroamblystegium tenax",1878,1146
"Galium trifidum",1878,1146
"Pycnanthemum virginianum",1878,1146
"Sceptridium multifidum",1878,1146
"Orthotrichum anomalum",1878,1146
"Fagus grandifolia",1878,1146
"Potamogeton pusillus",1878,1146
"Andromeda polifolia",1878,1146
"Fraxinus pennsylvanica",1878,1146
"Plantago major",1878,1146
"Parmelina tiliacea",1878,1146
"Umbilicaria mammulata",1878,1146
"Pyrenula nitida",1878,1146
"Lepra multipuncta",1878,1146
"Potamogeton zosteriformis",1878,1146
"Catinaria atropurpurea",1878,1146
"Piranga olivacea",1878,1146
"Setophaga caerulescens",1878,1146
"Potamogeton praelongus",1878,1146
"Carex laxiculmis",1878,1146
"Houstonia caerulea",1878,1146
"Lysimachia terrestris",1878,1146
"Ribes cynosbati",1878,1146
"Didymodon fallax",1878,1146
"Ribes glandulosum",1878,1146
"Sanicula trifoliata",1878,1146
"Dendrolycopodium obscurum",1878,1146
"Amaranthus tuberculatus",1878,1146
"Parietaria pensylvanica",1878,1146
"Salix alba",1878,1146
"Lecidea enteroleuca",1878,1146
"Parthenocissus vitacea",1878,1146
"Menispermum canadense",1878,1146
"Potamogeton epihydrus",1878,1146
"Sporobolus neglectus",1878,1146
"Polemonium vanbruntiae",1878,1146
"Melanerpes erythrocephalus",1878,1146
"Hylocomiastrum umbratum",1878,1146
"Huperzia josephbeitelii",1878,1146
"Symphyotrichum undulatum",1878,1146
"Uvularia grandiflora",1878,1146
"Eurybia divaricata",1878,1146
"Ricasolia quercizans",1878,1146
"Betula alleghaniensis",1878,1146
"Protoparmeliopsis muralis",1878,1146
"Carex haydenii",1878,1146
"Asclepias syriaca",1878,1146
"Agrostis capillaris",1878,1146
"Muhlenbergia schreberi",1878,1146
"Luzula multiflora",1878,1146
"Carex conoidea",1878,1146
"Vahliella leucophaea",1878,1146
"Potamogeton friesii",1878,1146
"Triosteum aurantiacum",1878,1146
"Blastenia ferruginea",1878,1146
"Plantago rugelii",1878,1146
"Cardamine maxima",1878,1146
"Sphinctrina leucopoda",1878,1146
"Malva sylvestris",1878,1146
"Bidens frondosa",1878,1146
"Peltigera canina",1878,1146
"Comarum palustre",1878,1146
"Loeskeobryum brevirostre",1878,1146
"Leiothlypis peregrina",1878,1146
"Persicaria hydropiperoides",1878,1146
"Graphephorum melicoides",1878,1146
"Carex cristatella",1878,1146
"Panicum latifolium",1878,1146
"Scirpus atrovirens",1878,1146
"Pedicularis canadensis",1878,1146
"Braya humilis",1878,1146
"Triadenum fraseri",1878,1146
"Dendrolycopodium hickeyi",1878,1146
"Veronica scutellata",1878,1146
"Arctostaphylos uva-ursi",1878,1146
"Cyperus strigosus",1878,1146
"Scytinium lichenoides",1878,1146
"Zannichellia palustris",1878,1146
"Viola sagittata",1878,1146
"Moehringia lateriflora",1878,1146
"Picoides villosus",1878,1146
"Parkesia noveboracensis",1878,1146
"Geocaulon lividum",1878,1146
"Pseudognaphalium macounii",1878,1146
"Muhlenbergia glomerata",1878,1146
"Schizachne purpurascens",1878,1146
"Sorbus scopulina",1878,1146
"Lespedeza violacea",1878,1146
"Sitta carolinensis",1878,1146
"Geranium robertianum",1878,1146
"Gaultheria procumbens",1878,1146
"Setophaga pensylvanica",1878,1146
"Dipsacus fullonum",1878,1146
"Anthoxanthum monticola",1878,1146
"Rhynchospora capitellata",1878,1146
"Nymphaea odorata",1878,1146
"Bolboschoenus fluviatilis",1878,1146
"Fallopia convolvulus",1878,1146
"Parnassia glauca",1878,1146
"Usnea barbata",1878,1146
"Malva verticillata",1878,1146
"Quercus muehlenbergii",1878,1146
"Lecanora albella",1878,1146
"Platanthera hyperborea",1878,1146
"Peltandra virginica",1878,1146
"Carex grayi",1878,1146
"Setophaga fusca",1878,1146
"Viburnum lantanoides",1878,1146
"Setophaga castanea",1878,1146
"Equisetum variegatum",1878,1146
"Sceptridium rugulosum",1878,1146
"Sabulina michauxii",1878,1146
"Equisetum trachyodon",1878,1146
"Lysimachia quadriflora",1878,1146
"Phalaris arundinacea",1878,1146
"Podilymbus podiceps",1878,1146
"Antrostomus vociferus",1878,1146
"Aristida dichotoma",1878,1146
"Carex deflexa",1878,1146
"Carex typhina",1878,1146
"Physcia stellaris",1878,1146
"Potamogeton spirillus",1878,1146
"Echium vulgare",1878,1146
"Platismatia norvegica",1878,1146
"Ulmus procera",1878,1146
"Scirpus microcarpus",1878,1146
"Geum canadense",1878,1146
"Viridothelium virens",1878,1146
"Hydrocotyle americana",1878,1146
"Anemonastrum canadense",1878,1146
"Nuphar microphylla",1878,1146
"Solanum villosum",1878,1146
"Equisetum arvense",1878,1146
"Barbarea stricta",1878,1146
"Carex oligocarpa",1878,1146
"Orthilia secunda",1878,1146
"Cyperus esculentus",1878,1146
"Carex arcta",1878,1146
"Carex hirsutella",1878,1146
"Lecanora subfusca",1878,1146
"Corydalis aurea",1878,1146
"Nuphar variegata",1878,1146
"Draba cana",1878,1146
"Symphyotrichum boreale",1878,1146
"Solidago flexicaulis",1878,1146
"Meesia triquetra",1878,1146
"Utricularia macrorhiza",1878,1146
"Cyanocitta cristata",1878,1146
"Calamagrostis stricta",1878,1146
"Funaria hygrometrica",1878,1146
"Varicellaria velata",1878,1146
"Contopus cooperi",1878,1146
"Panicum linearifolium",1878,1146
"Stereocaulon tomentosum",1878,1146
"Viola blanda",1878,1146
"Bacidia rubella",1878,1146
"Symphyotrichum lateriflorum",1878,1146
"Scytinium pulvinatum",1878,1146
"Staphylea trifolia",1878,1146
"Galium kamtschaticum",1878,1146
"Cladonia cristatella",1878,1146
"Verbena urticifolia",1878,1146
"Maronea constans",1878,1146
"Cladonia cornuta",1878,1146
"Eleocharis ovata",1878,1146
"Platanus occidentalis",1878,1146
"Myiarchus crinitus",1878,1146
"Luzula pilosa",1878,1146
"Buteo platypterus",1878,1146
"Decodon verticillatus",1878,1146
"Hyssopus officinalis",1878,1146
"Hylotelephium telephioides",1878,1146
"Carex formosa",1878,1146
"Hieracium umbellatum",1878,1146
"Solidago juncea",1878,1146
"Hamamelis virginiana",1878,1146
"Leptogium saturninum",1878,1146
"Halenia deflexa",1878,1146
"Najas flexilis",1878,1146
"Danthonia spicata",1878,1146
"Ramalina fraxinea",1878,1146
"Carex blanda",1878,1146
"Ranunculus longirostris",1878,1146
"Eurybia macrophylla",1878,1146
"Helictotrichon pratense",1878,1146
"Persicaria lapathifolia",1878,1146
"Glyceria grandis",1878,1146
"Solidago gigantea",1878,1146
"Trisetum spicatum",1878,1146
"Parmelia saxatilis",1878,1146
"Dulichium arundinaceum",1878,1146
"Pheucticus ludovicianus",1878,1146
"Solidago caesia",1878,1146
"Vicia cracca",1878,1146
"Oenothera biennis",1878,1146
"Acer platanoides",1878,1146
"Loxia leucoptera",1878,1146
"Carex lupuliformis",1878,1146
"Chimaphila umbellata",1878,1146
"Draba incana",1878,1146
"Rorippa aquatica",1878,1146
"Equisetum sylvaticum",1878,1146
"Pinus resinosa",1878,1146
"Prunus pensylvanica",1878,1146
"Glyceria striata",1878,1146
"Tilia americana",1878,1146
"Oryzopsis asperifolia",1878,1146
"Candelaria concolor",1878,1146
"Elodea canadensis",1878,1146
"Setophaga americana",1878,1146
"Mycoporum compositum",1878,1146
"Xanthoparmelia conspersa",1878,1146
"Prunus americana",1878,1146
"Sinapis arvensis",1878,1146
"Taxus canadensis",1878,1146
"Setophaga magnolia",1878,1146
"Oclemena acuminata",1878,1146
"Floerkea proserpinacoides",1878,1146
"Carex echinata",1878,1146
"Milium effusum",1878,1146
"Amelanchier bartramiana",1878,1146
"Ribes lacustre",1878,1146
"Echinocystis lobata",1878,1146
"Platanthera orbiculata",1878,1146
"Juncus canadensis",1878,1146
"Toxicodendron vernix",1878,1146
"Carex dianae",1878,1146
"Luzula acuminata",1878,1146
"Stictis urceolata",1878,1146
"Carex prasina",1878,1146
"Sporobolus vaginiflorus",1878,1146
"Lecidea exigua",1878,1146
"Polyblastidium hypoleucum",1878,1146
"Lecanora polytropa",1879,1372
"Chelone glabra",1879,1372
"Symphyotrichum urophyllum",1879,1372
"Phoma albistrata",1879,1372
"Loxospora ochrophaea",1879,1372
"Ramboldia elabens",1879,1372
"Umbilicaria arctica",1879,1372
"Straminella varia",1879,1372
"Lysimachia quadrifolia",1879,1372
"Zanthoxylum americanum",1879,1372
"Anaptychia runcinata",1879,1372
"Polygala polygama",1879,1372
"Sparganium eurycarpum",1879,1372
"Eleocharis palustris",1879,1372
"Spiraea tomentosa",1879,1372
"Spiraea alba",1879,1372
"Potentilla simplex",1879,1372
"Ophioglossum pusillum",1879,1372
"Antennaria howellii",1879,1372
"Parmelia squarrosa",1879,1372
"Ilex verticillata",1879,1372
"Phaeocalicium curtisii",1879,1372
"Pyrenula laevigata",1879,1372
"Lecanora frustulosa",1879,1372
"Eriophorum virginicum",1879,1372
"Campanula rotundifolia",1879,1372
"Pohlia elongata",1879,1372
"Leptogium cyanescens",1879,1372
"Spirodela polyrhiza",1879,1372
"Gaylussacia baccata",1879,1372
"Verbascum thapsus",1879,1372
"Juniperus virginiana",1879,1372
"Toxicodendron pubescens",1879,1372
"Aspicilia cinerea",1879,1372
"Cladonia pleurota",1879,1372
"Conopholis americana",1879,1372
"Knautia arvensis",1879,1372
"Leprantha cinereopruinosa",1879,1372
"Quercus bicolor",1879,1372
"Taenidia integerrima",1879,1372
"Cornus racemosa",1879,1372
"Arthonia radiata",1879,1372
"Cardamine dentata",1879,1372
"Naetrocymbe punctiformis",1879,1372
"Nuphar rubrodisca",1879,1372
"Sedum acre",1879,1372
"Acer negundo",1879,1372
"Ornithogalum umbellatum",1879,1372
"Enchylium tenax",1879,1372
"Matteuccia struthiopteris",1879,1372
"Solorina saccata",1879,1372
"Arthonia patellulata",1879,1372
"Dryopteris cristata",1879,1372
"Elymus hystrix",1879,1372
"Lonicera hirsuta",1879,1372
"Cuscuta gronovii",1879,1372
"Linaria vulgaris",1879,1372
"Lecidea contigua",1879,1372
"Veronica americana",1879,1372
"Bacidia bagliettoana",1879,1372
"Acer rubrum",1879,1372
"Cyperus lupulinus",1879,1372
"Peltigera aphthosa",1879,1372
"Lecidea turgidula",1879,1372
"Equisetum litorale",1879,1372
"Aphyllon uniflorum",1879,1372
"Cardamine pratensis",1879,1372
"Candelariella vitellina",1879,1372
"Saxifraga aizoides",1879,1372
"Sagittaria graminea",1879,1372
"Anemone quinquefolia",1879,1372
"Andreaea rupestris",1879,1372
"Medicago lupulina",1879,1372
"Penstemon hirsutus",1879,1372
"Cirsium vulgare",1879,1372
"Lecidea myriocarpoides",1879,1372
"Plantago americana",1879,1372
"Rhynchospora alba",1879,1372
"Alisma triviale",1879,1372
"Heteranthera dubia",1879,1372
"Ranunculus hispidus",1879,1372
"Danthonia compressa",1879,1372
"Quercus montana",1879,1372
"Orthotrichum lescurii",1879,1372
"Rubus idaeus",1879,1372
"Castanea sativa",1879,1372
"Carex muricata",1879,1372
"Gallinula chloropus",1879,1372
"Cornus canadensis",1879,1372
"Solidago nemoralis",1879,1372
"Calicium lucidum",1879,1372
"Juncus pylaei",1879,1372
"Rubus hispidus",1879,1372
"Lysimachia thyrsiflora",1879,1372
"Chara vulgaris",1879,1372
"Luzula spicata",1879,1372
"Bazzania trilobata",1879,1372
"Gratiola aurea",1879,1372
"Rudbeckia laciniata",1879,1372
"Lamium maculatum",1879,1372
"Pilosella aurantiaca",1879,1372
"Dryopteris boottii",1879,1372
"Arthothelium spectabile",1879,1372
"Toxicodendron radicans",1879,1372
"Parmelia omphalodes",1879,1372
"Sabulina rubella",1879,1372
"Rumex britannica",1879,1372
"Hypericum ellipticum",1879,1372
"Potentilla argentea",1879,1372
"Dalibarda repens",1879,1372
"Nephroma laevigatum",1879,1372
"Coptis trifolia",1879,1372
"Ribes triste",1879,1372
"Buellia geographica",1879,1372
"Calystegia spithamaea",1879,1372
"Orthotrichum ohioense",1879,1372
"Lathyrus ochroleucus",1879,1372
"Amaranthus caudatus",1879,1372
"Viola selkirkii",1879,1372
"Enchylium conglomeratum",1879,1372
"Inoderma epigaeum",1879,1372
"Scirpus atrocinctus",1879,1372
"Nuphar advena",1879,1372
"Amaranthus cruentus",1879,1372
"Carex livida",1879,1372
"Crataegus coccinea",1879,1372
"Agrimonia gryposepala",1879,1372
"Dryopteris goldiana",1879,1372
"Berberis vulgaris",1879,1372
"Solidago puberula",1879,1372
"Rubus occidentalis",1879,1372
"Polygonum aviculare",1879,1372
"Trifolium aureum",1879,1372
"Selaginella rupestris",1879,1372
"Clinopodium vulgare",1879,1372
"Diatrype angularis",1879,1372
"Oenothera parviflora",1879,1372
"Eriocaulon aquaticum",1879,1372
"Myosotis verna",1879,1372
"Ostrya virginiana",1879,1372
"Geum rivale",1879,1372
"Carex sterilis",1879,1372
"Loxospora elatina",1879,1372
"Cyphelium tigillare",1879,1372
"Potentilla norvegica",1879,1372
"Nephromopsis aurescens",1879,1372
"Robinia pseudoacacia",1879,1372
"Lactuca biennis",1879,1372
"Plectocarpon lichenum",1879,1372
"Amandinea punctata",1879,1372
"Cladonia phyllophora",1879,1372
"Carex complanata",1879,1372
"Monarda fistulosa",1879,1372
"Dryopteris goldiana x intermedia",1879,1372
"Gnaphalium uliginosum",1879,1372
"Apocynum cannabinum",1879,1372
"Physcia caesia",1879,1372
"Amaranthus retroflexus",1879,1372
"Dryopteris triploidea",1879,1372
"Muhlenbergia uniflora",1879,1372
"Viburnum recognitum",1879,1372
"Ambrosia artemisiifolia",1879,1372
"Pogonatum pensilvanicum",1879,1372
"Melanelia commixta",1879,1372
"Asparagus officinalis",1879,1372
"Triadenum virginicum",1879,1372
"Stereocaulon pileatum",1879,1372
"Carya alba",1879,1372
"Ulota crispa",1879,1372
"Quercus bebbiana",1879,1372
"Opegrapha diffracticola",1879,1372
"Crataegus macrosperma",1879,1372
"Mycocalicium subtile",1879,1372
"Porpidia albocaerulescens",1879,1372
"Galium triflorum",1879,1372
"Rumex verticillatus",1879,1372
"Sclerophora pallida",1879,1372
"Pyrola americana",1879,1372
"Rhododendron prinophyllum",1879,1372
"Amelanchier humilis",1879,1372
"Panicum clandestinum",1879,1372
"Symphyotrichum novae-angliae",1879,1372
"Arthonia punctiformis",1879,1372
"Trapeliopsis viridescens",1879,1372
"Acer saccharum",1879,1372
"Ramalina calicaris",1879,1372
"Rosa palustris",1879,1372
"Festuca subverticillata",1879,1372
"Lichenomphalia hudsoniana",1879,1372
"Erigeron pulchellus",1879,1372
"Vitis aestivalis",1879,1372
"Cyperus squarrosus",1879,1372
"Pannaria rubiginosa",1879,1372
"Juncus alpinoarticulatus",1879,1372
"Pinus strobus",1879,1372
"Traponora varians",1879,1372
"Prunella vulgaris",1879,1372
"Cornus rugosa",1879,1372
"Geranium maculatum",1879,1372
"Festuca valesiaca",1879,1372
"Packera paupercula",1879,1372
"Sporobolus pumilus",1879,1372
"Polypodium vulgare",1879,1372
"Vulpicida juniperinus",1879,1372
"Bromus ciliatus",1879,1372
"Usnocetraria oakesiana",1879,1372
"Toxostoma rufum",1879,1372
"Juncus effusus",1879,1372
"Calicium trabinellum",1879,1372
"Cornus amomum",1879,1372
"Prunus virginiana",1879,1372
"Vaccinium pallidum",1879,1372
"Carya ovata",1879,1372
"Rhododendron groenlandicum",1879,1372
"Alyxoria varia",1879,1372
"Porpidia macrocarpa",1879,1372
"Lonicera dioica",1879,1372
"Quercus saulii",1879,1372
"Solidago stricta",1879,1372
"Calicium lenticulare",1879,1372
"Viburnum nudum",1879,1372
"Evernia mesomorpha",1879,1372
"Galium lanceolatum",1879,1372
"Acer nigrum",1879,1372
"Lobelia spicata",1879,1372
"Sonchus asper",1879,1372
"Hygroamblystegium fluviatile",1880,1547
"Ulota coarctata",1880,1547
"Zizia aurea",1880,1547
"Sphagnum squarrosum",1880,1547
"Campylium stellatum",1880,1547
"Polytrichastrum alpinum",1880,1547
"Persicaria arifolia",1880,1547
"Leskea obscura",1880,1547
"Entodon cladorrhizans",1880,1547
"Picoides arcticus",1880,1547
"Biatora russellii",1880,1547
"Gyalecta jenensis",1880,1547
"Thelidium fontigenum",1880,1547
"Tortula mucronifolia",1880,1547
"Briza media",1880,1547
"Sarcogyne privigna",1880,1547
"Sphagnum subfulvum",1880,1547
"Campylium radicale",1880,1547
"Callitriche palustris",1880,1547
"Lophozia ventricosa",1880,1547
"Scapania nemorea",1880,1547
"Sicyos angulatus",1880,1547
"Drepanocladus aduncus",1880,1547
"Paraleucobryum longifolium",1880,1547
"Fuscocephaloziopsis connivens",1880,1547
"Brachythecium rivulare",1880,1547
"Racomitrium heterostichum",1880,1547
"Bilimbia sabuletorum",1880,1547
"Potamogeton berchtoldii",1880,1547
"Mnium stellare",1880,1547
"Rorippa sylvestris",1880,1547
"Herzogiella striatella",1880,1547
"Rhodobryum roseum",1880,1547
"Hygroamblystegium varium",1880,1547
"Marsupella emarginata",1880,1547
"Bryhnia novae-angliae",1880,1547
"Deschampsia cespitosa",1880,1547
"Golovinomyces magnicellulatus",1880,1547
"Polytrichum longisetum",1880,1547
"Rinodina ascociscana",1880,1547
"Leskeella nervosa",1880,1547
"Potamogeton foliosus",1880,1547
"Sanicula marilandica",1880,1547
"Distichium capillaceum",1880,1547
"Cirsium pumilum",1880,1547
"Philonotis fontana",1880,1547
"Helodium paludosum",1880,1547
"Eleocharis flavescens",1880,1547
"Leptogium tremelloides",1880,1547
"Sciuro-hypnum curtum",1880,1547
"Veronica longifolia",1880,1547
"Dicranum fuscescens",1880,1547
"Spiranthes tuberosa",1880,1547
"Asclepias amplexicaulis",1880,1547
"Myurella julacea",1880,1547
"Malaxis monophyllos",1880,1547
"Pogonatum urnigerum",1880,1547
"Fontinalis dalecarlica",1880,1547
"Pseudoleskeella nervosa",1880,1547
"Brachythecium acutum",1880,1547
"Frullania eboracensis",1880,1547
"Carex cephalophora",1880,1547
"Schistidium rivulare",1880,1547
"Potamogeton alpinus",1880,1547
"Isopterygiopsis pulchella",1880,1547
"Brachythecium reflexum",1880,1547
"Setaria viridis",1880,1547
"Lolium pratense",1880,1547
"Hamatocaulis vernicosus",1880,1547
"Golovinomyces hydrophyllacearum",1880,1547
"Hylocomiastrum pyrenaicum",1880,1547
"Amphidium lapponicum",1880,1547
"Galium album",1880,1547
"Ionactis linariifolia",1880,1547
"Rubus allegheniensis",1880,1547
"Psora rubiformis",1880,1547
"Packera schweinitziana",1880,1547
"Caloplaca cerina",1880,1547
"Marchantia quadrata",1880,1547
"Cannabis sativa",1880,1547
"Metzgeria conjugata",1880,1547
"Sphagnum palustre",1880,1547
"Verrucaria rupestris",1880,1547
"Racomitrium fasciculare",1880,1547
"Thelidium incavatum",1880,1547
"Bazzania tricrenata",1880,1547
"Hydrodictyon utriculatum",1880,1547
"Nepeta cataria",1880,1547
"Tussilago farfara",1880,1547
"Rhizomnium magnifolium",1880,1547
"Pellia epiphylla",1880,1547
"Gymnostomum aeruginosum",1880,1547
"Veronica peregrina",1880,1547
"Rosa rubiginosa",1880,1547
"Xylographa parallela",1880,1547
"Veratrum viride",1880,1547
"Ulota hutchinsiae",1880,1547
"Acarospora cervina",1880,1547
"Baeomyces byssoides",1880,1547
